service_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday
i-tr192_23,20260511,20260517,1,1,1,1,1,0,0
i-tr192_24,20260518,20260524,1,1,1,1,1,0,0
i-tr192_25,20260525,20260531,1,1,1,1,1,0,0
i-tr192_26,20260601,20260607,1,1,1,0,1,0,0
i-tr192_27,20260608,20260614,1,1,1,1,1,0,0
i-tr192_28,20260615,20260621,1,1,1,1,1,0,0
i-tr192_29,20260622,20260628,0,1,1,1,1,0,0
i-tr192_3,20251222,20251228,1,1,1,0,0,0,0
i-tr192_30,20260629,20260705,1,1,1,1,1,0,0
i-tr192_31,20260706,20260712,1,1,1,1,1,0,0
i-tr192_32,20260713,20260719,1,1,1,1,1,0,0
i-tr192_33,20260720,20260726,1,1,1,1,1,0,0
i-tr192_34,20260727,20260802,1,1,1,1,1,0,0
i-tr192_35,20260803,20260809,1,1,0,1,1,0,0
i-tr192_36,20260810,20260816,1,1,1,1,1,0,0
i-tr192_37,20260817,20260823,1,1,1,1,1,0,0
i-tr192_38,20260824,20260830,1,1,1,1,1,0,0
i-tr192_39,20260831,20260906,1,1,1,1,1,0,0
i-tr192_4,20251229,20260104,1,1,1,0,1,0,0
i-tr192_40,20260907,20260913,1,1,1,1,1,0,0
i-tr192_41,20260914,20260920,1,1,1,1,1,0,0
i-tr192_42,20260921,20260927,1,1,1,1,1,0,0
i-tr192_43,20260928,20261004,1,1,1,1,1,0,0
i-tr192_44,20261005,20261011,1,1,1,1,1,0,0
i-tr192_45,20261012,20261018,1,1,1,1,1,0,0
i-tr192_46,20261019,20261025,1,1,1,1,1,0,0
i-tr192_47,20261026,20261101,1,1,1,1,1,0,0
i-tr192_48,20261102,20261108,1,1,1,1,1,0,0
i-tr192_49,20261109,20261115,1,1,1,1,1,0,0
i-tr192_5,20260105,20260111,1,0,1,1,1,0,0
i-tr192_50,20261116,20261122,1,1,0,1,1,0,0
i-tr192_51,20261123,20261129,1,1,1,1,1,0,0
i-tr192_52,20261130,20261206,1,1,1,1,1,0,0
i-tr192_53,20261207,20261213,1,1,1,1,1,0,0
i-tr192_6,20260112,20260118,1,1,1,1,1,0,0
i-tr192_7,20260119,20260125,1,1,1,1,1,0,0
i-tr192_8,20260126,20260201,1,1,1,1,1,0,0
i-tr192_9,20260202,20260208,1,1,1,1,1,0,0
i-tr193_1,20251208,20251214,0,0,0,0,0,0,1
i-tr193_10,20260209,20260215,1,1,1,1,1,1,1
i-tr193_11,20260216,20260222,1,1,1,1,1,1,1
i-tr193_12,20260223,20260301,1,1,1,1,1,1,1
i-tr193_13,20260302,20260308,1,1,1,1,1,1,1
i-tr193_14,20260309,20260315,1,1,1,1,1,1,1
i-tr193_15,20260316,20260322,1,1,1,1,1,1,1
i-tr193_16,20260323,20260329,1,1,1,1,1,1,1
i-tr193_17,20260330,20260405,1,1,1,1,1,1,1
i-tr193_18,20260406,20260412,1,1,1,1,1,1,1
i-tr193_19,20260413,20260419,1,1,1,1,1,1,1
i-tr193_2,20251215,20251221,1,1,1,1,1,1,1
i-tr193_20,20260420,20260426,1,1,1,1,1,1,1
i-tr193_21,20260427,20260503,1,1,1,1,1,1,1
i-tr193_22,20260504,20260510,1,1,1,1,1,1,1
i-tr193_23,20260511,20260517,1,1,1,1,1,1,1
i-tr193_24,20260518,20260524,1,1,1,1,1,1,1
i-tr193_25,20260525,20260531,1,1,1,1,1,1,1
i-tr193_26,20260601,20260607,1,1,1,1,1,1,1
i-tr193_27,20260608,20260614,1,1,1,1,1,1,1
i-tr193_28,20260615,20260621,1,1,1,1,1,1,1
i-tr193_29,20260622,20260628,1,1,1,1,1,1,1
i-tr193_3,20251222,20251228,1,1,1,1,1,1,1
i-tr193_30,20260629,20260705,1,1,1,1,1,1,1
i-tr193_31,20260706,20260712,1,1,1,1,1,1,1
i-tr193_32,20260713,20260719,1,1,1,1,1,1,1
i-tr193_33,20260720,20260726,1,1,1,1,1,1,1
i-tr193_34,20260727,20260802,1,1,1,1,1,1,1
i-tr193_35,20260803,20260809,1,1,1,1,1,1,1
i-tr193_36,20260810,20260816,1,1,1,1,1,1,1
i-tr193_37,20260817,20260823,1,1,1,1,1,1,1
i-tr193_38,20260824,20260830,1,1,1,1,1,1,1
i-tr193_39,20260831,20260906,1,1,1,1,1,1,1
i-tr193_4,20251229,20260104,1,1,1,1,1,1,1
i-tr193_40,20260907,20260913,1,1,1,1,1,1,1
i-tr193_41,20260914,20260920,1,1,1,1,1,1,1
i-tr193_42,20260921,20260927,1,1,1,1,1,1,1
i-tr193_43,20260928,20261004,1,1,1,1,1,1,1
i-tr193_44,20261005,20261011,1,1,1,1,1,1,1
i-tr193_45,20261012,20261018,1,1,1,1,1,1,1
i-tr193_46,20261019,20261025,1,1,1,1,1,1,1
i-tr193_47,20261026,20261101,1,1,1,1,1,1,1
i-tr193_48,20261102,20261108,1,1,1,1,1,1,1
i-tr193_49,20261109,20261115,1,1,1,1,1,1,1
i-tr193_5,20260105,20260111,1,1,1,1,1,1,1
i-tr193_50,20261116,20261122,1,1,1,1,1,1,1
i-tr193_51,20261123,20261129,1,1,1,1,1,1,1
i-tr193_52,20261130,20261206,1,1,1,1,1,1,1
i-tr193_53,20261207,20261213,1,1,1,1,1,1,0
i-tr193_6,20260112,20260118,1,1,1,1,1,1,1
i-tr193_7,20260119,20260125,1,1,1,1,1,1,1
i-tr193_8,20260126,20260201,1,1,1,1,1,1,1
i-tr193_9,20260202,20260208,1,1,1,1,1,1,1
i-tr194_1,20251208,20251214,0,0,0,0,0,0,1
i-tr194_10,20260209,20260215,0,0,0,0,0,1,1
i-tr194_11,20260216,20260222,0,0,0,0,0,1,1
i-tr194_12,20260223,20260301,0,0,0,0,0,1,1
i-tr194_13,20260302,20260308,0,0,0,0,0,1,1
i-tr194_14,20260309,20260315,0,0,0,0,0,1,1
i-tr194_15,20260316,20260322,0,0,0,0,0,1,1
i-tr194_16,20260323,20260329,0,0,0,0,0,1,1
i-tr194_17,20260330,20260405,0,0,0,0,0,1,1
i-tr194_18,20260406,20260412,1,0,0,0,0,1,1
i-tr194_19,20260413,20260419,0,0,0,0,0,1,1
i-tr194_2,20251215,20251221,0,0,0,0,0,1,1
i-tr194_20,20260420,20260426,0,0,0,0,0,1,1
i-tr194_21,20260427,20260503,0,0,0,0,1,1,1
i-tr194_22,20260504,20260510,0,0,0,0,0,1,1
i-tr194_23,20260511,20260517,0,0,0,0,0,1,1
i-tr194_24,20260518,20260524,0,0,0,0,0,1,1
i-tr194_25,20260525,20260531,0,0,0,0,0,1,1
i-tr194_26,20260601,20260607,0,0,0,1,0,1,1
i-tr194_27,20260608,20260614,0,0,0,0,0,1,1
i-tr194_28,20260615,20260621,0,0,0,0,0,1,1
i-tr194_29,20260622,20260628,1,0,0,0,0,1,1
i-tr194_3,20251222,20251228,0,0,0,1,1,1,1
i-tr194_30,20260629,20260705,0,0,0,0,0,1,1
i-tr194_31,20260706,20260712,0,0,0,0,0,1,1
i-tr194_32,20260713,20260719,0,0,0,0,0,1,1
i-tr194_33,20260720,20260726,0,0,0,0,0,1,1
i-tr194_34,20260727,20260802,0,0,0,0,0,1,1
i-tr194_35,20260803,20260809,0,0,1,0,0,1,1
i-tr194_36,20260810,20260816,0,0,0,0,0,1,1
i-tr194_37,20260817,20260823,0,0,0,0,0,1,1
i-tr194_38,20260824,20260830,0,0,0,0,0,1,1
i-tr194_39,20260831,20260906,0,0,0,0,0,1,1
i-tr194_4,20251229,20260104,0,0,0,1,0,1,1
i-tr194_40,20260907,20260913,0,0,0,0,0,1,1
i-tr194_41,20260914,20260920,0,0,0,0,0,1,1
i-tr194_42,20260921,20260927,0,0,0,0,0,1,1
i-tr194_43,20260928,20261004,0,0,0,0,0,1,1
i-tr194_44,20261005,20261011,0,0,0,0,0,1,1
i-tr194_45,20261012,20261018,0,0,0,0,0,1,1
i-tr194_46,20261019,20261025,0,0,0,0,0,1,1
i-tr194_47,20261026,20261101,0,0,0,0,0,1,1
i-tr194_48,20261102,20261108,0,0,0,0,0,1,1
i-tr194_49,20261109,20261115,0,0,0,0,0,1,1
i-tr194_5,20260105,20260111,0,1,0,0,0,1,1
i-tr194_50,20261116,20261122,0,0,1,0,0,1,1
i-tr194_51,20261123,20261129,0,0,0,0,0,1,1
i-tr194_52,20261130,20261206,0,0,0,0,0,1,1
i-tr194_53,20261207,20261213,0,0,0,0,0,1,0
i-tr194_6,20260112,20260118,0,0,0,0,0,1,1
i-tr194_7,20260119,20260125,0,0,0,0,0,1,1
i-tr194_8,20260126,20260201,0,0,0,0,0,1,1
i-tr194_9,20260202,20260208,0,0,0,0,0,1,1
i-tr195_10,20260209,20260215,1,1,1,1,1,0,0
i-tr195_11,20260216,20260222,1,1,1,1,1,0,0
i-tr195_12,20260223,20260301,1,1,1,1,1,0,0
i-tr195_13,20260302,20260308,1,1,1,1,1,0,0
i-tr195_14,20260309,20260315,1,1,1,1,1,0,0
i-tr195_15,20260316,20260322,1,1,1,1,1,0,0
i-tr195_16,20260323,20260329,1,1,1,1,1,0,0
i-tr195_17,20260330,20260405,1,1,1,1,1,0,0
i-tr195_18,20260406,20260412,0,1,1,1,1,0,0
i-tr195_19,20260413,20260419,1,1,1,1,1,0,0
i-tr195_2,20251215,20251221,1,1,1,1,1,0,0
i-tr195_20,20260420,20260426,1,1,1,1,1,0,0
i-tr195_21,20260427,20260503,1,1,1,1,0,0,0
i-tr195_22,20260504,20260510,1,1,1,1,1,0,0
i-tr195_23,20260511,20260517,1,1,1,1,1,0,0
i-tr195_24,20260518,20260524,1,1,1,1,1,0,0
i-tr195_25,20260525,20260531,1,1,1,1,1,0,0
i-tr195_26,20260601,20260607,1,1,1,0,1,0,0
i-tr195_27,20260608,20260614,1,1,1,1,1,0,0
i-tr195_28,20260615,20260621,1,1,1,1,1,0,0
i-tr195_29,20260622,20260628,0,1,1,1,1,0,0
i-tr195_3,20251222,20251228,1,1,1,0,0,0,0
i-tr195_30,20260629,20260705,1,1,1,1,1,0,0
i-tr195_31,20260706,20260712,1,1,1,1,1,0,0
i-tr195_32,20260713,20260719,1,1,1,1,1,0,0
i-tr195_33,20260720,20260726,1,1,1,1,1,0,0
i-tr195_34,20260727,20260802,1,1,1,1,1,0,0
i-tr195_35,20260803,20260809,1,1,0,1,1,0,0
i-tr195_36,20260810,20260816,1,1,1,1,1,0,0
i-tr195_37,20260817,20260823,1,1,1,1,1,0,0
i-tr195_38,20260824,20260830,1,1,1,1,1,0,0
i-tr195_39,20260831,20260906,1,1,1,1,1,0,0
i-tr195_4,20251229,20260104,1,1,1,0,1,0,0
i-tr195_40,20260907,20260913,1,1,1,1,1,0,0
i-tr195_41,20260914,20260920,1,1,1,1,1,0,0
i-tr195_42,20260921,20260927,1,1,1,1,1,0,0
i-tr195_43,20260928,20261004,1,1,1,1,1,0,0
i-tr195_44,20261005,20261011,1,1,1,1,1,0,0
i-tr195_45,20261012,20261018,1,1,1,1,1,0,0
i-tr195_46,20261019,20261025,1,1,1,1,1,0,0
i-tr195_47,20261026,20261101,1,1,1,1,1,0,0
i-tr195_48,20261102,20261108,1,1,1,1,1,0,0
i-tr195_49,20261109,20261115,1,1,1,1,1,0,0
i-tr195_5,20260105,20260111,1,0,1,1,1,0,0
i-tr195_50,20261116,20261122,1,1,0,1,1,0,0
i-tr195_51,20261123,20261129,1,1,1,1,1,0,0
i-tr195_52,20261130,20261206,1,1,1,1,1,0,0
i-tr195_53,20261207,20261213,1,1,1,1,1,0,0
i-tr195_6,20260112,20260118,1,1,1,1,1,0,0
i-tr195_7,20260119,20260125,1,1,1,1,1,0,0
i-tr195_8,20260126,20260201,1,1,1,1,1,0,0
i-tr195_9,20260202,20260208,1,1,1,1,1,0,0
i-tr196_1,20251208,20251214,0,0,0,0,0,0,1
i-tr196_10,20260209,20260215,1,1,1,1,1,1,1
i-tr196_11,20260216,20260222,1,1,1,1,1,1,1
i-tr196_12,20260223,20260301,1,1,1,1,1,1,1
i-tr196_13,20260302,20260308,1,1,1,1,1,1,1
i-tr196_14,20260309,20260315,1,1,1,1,1,1,1
i-tr196_15,20260316,20260322,1,1,1,1,1,1,1
i-tr196_16,20260323,20260329,1,1,1,1,1,1,1
i-tr196_17,20260330,20260405,1,1,1,1,1,1,1
i-tr196_18,20260406,20260412,1,1,1,1,1,1,1
i-tr196_19,20260413,20260419,1,1,1,1,1,1,1
i-tr196_2,20251215,20251221,1,1,1,1,1,1,1
i-tr196_20,20260420,20260426,1,1,1,1,1,1,1
i-tr196_21,20260427,20260503,1,1,1,1,1,1,1
i-tr196_22,20260504,20260510,1,1,1,1,1,1,1
i-tr196_23,20260511,20260517,1,1,1,1,1,1,1
i-tr196_24,20260518,20260524,1,1,1,1,1,1,1
i-tr196_25,20260525,20260531,1,1,1,1,1,1,1
i-tr196_26,20260601,20260607,1,1,1,1,1,1,1
i-tr196_27,20260608,20260614,1,1,1,1,1,1,1
i-tr196_28,20260615,20260621,1,1,1,1,1,1,1
i-tr196_29,20260622,20260628,1,1,1,1,1,1,1
i-tr196_3,20251222,20251228,1,1,1,1,1,1,1
i-tr196_30,20260629,20260705,1,1,1,1,1,1,1
i-tr196_31,20260706,20260712,1,1,1,1,1,1,1
i-tr196_32,20260713,20260719,1,1,1,1,1,1,1
i-tr196_33,20260720,20260726,1,1,1,1,1,1,1
i-tr196_34,20260727,20260802,1,1,1,1,1,1,1
i-tr196_35,20260803,20260809,1,1,1,1,1,1,1
i-tr196_36,20260810,20260816,1,1,1,1,1,1,1
i-tr196_37,20260817,20260823,1,1,1,1,1,1,1
i-tr196_38,20260824,20260830,1,1,1,1,1,1,1
i-tr196_39,20260831,20260906,1,1,1,1,1,1,1
i-tr196_4,20251229,20260104,1,1,1,1,1,1,1
i-tr196_40,20260907,20260913,1,1,1,1,1,1,1
i-tr196_41,20260914,20260920,1,1,1,1,1,1,1
i-tr196_42,20260921,20260927,1,1,1,1,1,1,1
i-tr196_43,20260928,20261004,1,1,1,1,1,1,1
i-tr196_44,20261005,20261011,1,1,1,1,1,1,1
i-tr196_45,20261012,20261018,1,1,1,1,1,1,1
i-tr196_46,20261019,20261025,1,1,1,1,1,1,1
i-tr196_47,20261026,20261101,1,1,1,1,1,1,1
i-tr196_48,20261102,20261108,1,1,1,1,1,1,1
i-tr196_49,20261109,20261115,1,1,1,1,1,1,1
i-tr196_5,20260105,20260111,1,1,1,1,1,1,1
i-tr196_50,20261116,20261122,1,1,1,1,1,1,1
i-tr196_51,20261123,20261129,1,1,1,1,1,1,1
i-tr196_52,20261130,20261206,1,1,1,1,1,1,1
i-tr196_53,20261207,20261213,1,1,1,1,1,1,0
i-tr196_6,20260112,20260118,1,1,1,1,1,1,1
i-tr196_7,20260119,20260125,1,1,1,1,1,1,1
i-tr196_8,20260126,20260201,1,1,1,1,1,1,1
i-tr196_9,20260202,20260208,1,1,1,1,1,1,1
i-tr197_1,20251208,20251214,0,0,0,0,0,0,1
i-tr197_10,20260209,20260215,1,1,1,1,1,1,1
i-tr197_11,20260216,20260222,1,1,1,1,1,1,1
i-tr197_12,20260223,20260301,1,1,1,1,1,1,1
i-tr197_13,20260302,20260308,1,1,1,1,1,1,1
i-tr197_14,20260309,20260315,1,1,1,1,1,1,1
i-tr197_15,20260316,20260322,1,1,1,1,1,1,1
i-tr197_16,20260323,20260329,1,1,1,1,1,1,1
i-tr197_17,20260330,20260405,1,1,1,1,1,1,1
i-tr197_18,20260406,20260412,1,1,1,1,1,1,1
i-tr197_19,20260413,20260419,1,1,1,1,1,1,1
i-tr197_2,20251215,20251221,1,1,1,1,1,1,1
i-tr197_20,20260420,20260426,1,1,1,1,1,1,1
i-tr197_21,20260427,20260503,1,1,1,1,1,1,1
i-tr197_22,20260504,20260510,1,1,1,1,1,1,1
i-tr197_23,20260511,20260517,1,1,1,1,1,1,1
i-tr197_24,20260518,20260524,1,1,1,1,1,1,1
i-tr197_25,20260525,20260531,1,1,1,1,1,1,1
i-tr197_26,20260601,20260607,1,1,1,1,1,1,1
i-tr197_27,20260608,20260614,1,1,1,1,1,1,1
i-tr197_28,20260615,20260621,1,1,1,1,1,1,1
i-tr197_29,20260622,20260628,1,1,1,1,1,1,1
i-tr197_3,20251222,20251228,1,1,1,1,1,1,1
i-tr197_30,20260629,20260705,1,1,1,1,1,1,1
i-tr197_31,20260706,20260712,1,1,1,1,1,1,1
i-tr197_32,20260713,20260719,1,1,1,1,1,1,1
i-tr197_33,20260720,20260726,1,1,1,1,1,1,1
i-tr197_34,20260727,20260802,1,1,1,1,1,1,1
i-tr197_35,20260803,20260809,1,1,1,1,1,1,1
i-tr197_36,20260810,20260816,1,1,1,1,1,1,1
i-tr197_37,20260817,20260823,1,1,1,1,1,1,1
i-tr197_38,20260824,20260830,1,1,1,1,1,1,1
i-tr197_39,20260831,20260906,1,1,1,1,1,1,1
i-tr197_4,20251229,20260104,1,1,1,1,1,1,1
i-tr197_40,20260907,20260913,1,1,1,1,1,1,1
i-tr197_41,20260914,20260920,1,1,1,1,1,1,1
i-tr197_42,20260921,20260927,1,1,1,1,1,1,1
i-tr197_43,20260928,20261004,1,1,1,1,1,1,1
i-tr197_44,20261005,20261011,1,1,1,1,1,1,1
i-tr197_45,20261012,20261018,1,1,1,1,1,1,1
i-tr197_46,20261019,20261025,1,1,1,1,1,1,1
i-tr197_47,20261026,20261101,1,1,1,1,1,1,1
i-tr197_48,20261102,20261108,1,1,1,1,1,1,1
i-tr197_49,20261109,20261115,1,1,1,1,1,1,1
i-tr197_5,20260105,20260111,1,1,1,1,1,1,1
i-tr197_50,20261116,20261122,1,1,1,1,1,1,1
i-tr197_51,20261123,20261129,1,1,1,1,1,1,1
i-tr197_52,20261130,20261206,1,1,1,1,1,1,1
i-tr197_53,20261207,20261213,1,1,1,1,1,1,0
i-tr197_6,20260112,20260118,1,1,1,1,1,1,1
i-tr197_7,20260119,20260125,1,1,1,1,1,1,1
i-tr197_8,20260126,20260201,1,1,1,1,1,1,1
i-tr197_9,20260202,20260208,1,1,1,1,1,1,1
i-tr198_1,20251208,20251214,0,0,0,0,0,0,1
i-tr198_10,20260209,20260215,1,1,1,1,1,1,1
i-tr198_11,20260216,20260222,1,1,1,1,1,1,1
i-tr198_12,20260223,20260301,1,1,1,1,1,1,1
i-tr198_13,20260302,20260308,1,1,1,1,1,1,1
i-tr198_14,20260309,20260315,1,1,1,1,1,1,1
i-tr198_15,20260316,20260322,1,1,1,1,1,1,1
i-tr198_16,20260323,20260329,1,1,1,1,1,1,1
i-tr198_17,20260330,20260405,1,1,1,1,1,1,1
i-tr198_18,20260406,20260412,1,1,1,1,1,1,1
i-tr198_19,20260413,20260419,1,1,1,1,1,1,1
i-tr198_2,20251215,20251221,1,1,1,1,1,1,1
i-tr198_20,20260420,20260426,1,1,1,1,1,1,1
i-tr198_21,20260427,20260503,1,1,1,1,1,1,1
i-tr198_22,20260504,20260510,1,1,1,1,1,1,1
i-tr198_23,20260511,20260517,1,1,1,1,1,1,1
i-tr198_24,20260518,20260524,1,1,1,1,1,1,1
i-tr198_25,20260525,20260531,1,1,1,1,1,1,1
i-tr198_26,20260601,20260607,1,1,1,1,1,1,1
i-tr198_27,20260608,20260614,1,1,1,1,1,1,1
i-tr198_28,20260615,20260621,1,1,1,1,1,1,1
i-tr198_29,20260622,20260628,1,1,1,1,1,1,1
i-tr198_3,20251222,20251228,1,1,1,1,1,1,1
i-tr198_30,20260629,20260705,1,1,1,1,1,1,1
i-tr198_31,20260706,20260712,1,1,1,1,1,1,1
i-tr198_32,20260713,20260719,1,1,1,1,1,1,1
i-tr198_33,20260720,20260726,1,1,1,1,1,1,1
i-tr198_34,20260727,20260802,1,1,1,1,1,1,1
i-tr198_35,20260803,20260809,1,1,1,1,1,1,1
i-tr198_36,20260810,20260816,1,1,1,1,1,1,1
i-tr198_37,20260817,20260823,1,1,1,1,1,1,1
i-tr198_38,20260824,20260830,1,1,1,1,1,1,1
i-tr198_39,20260831,20260906,1,1,1,1,1,1,1
i-tr198_4,20251229,20260104,1,1,1,1,1,1,1
i-tr198_40,20260907,20260913,1,1,1,1,1,1,1
i-tr198_41,20260914,20260920,1,1,1,1,1,1,1
i-tr198_42,20260921,20260927,1,1,1,1,1,1,1
i-tr198_43,20260928,20261004,1,1,1,1,1,1,1
i-tr198_44,20261005,20261011,1,1,1,1,1,1,1
i-tr198_45,20261012,20261018,1,1,1,1,1,1,1
i-tr198_46,20261019,20261025,1,1,1,1,1,1,1
i-tr198_47,20261026,20261101,1,1,1,1,1,1,1
i-tr198_48,20261102,20261108,1,1,1,1,1,1,1
i-tr198_49,20261109,20261115,1,1,1,1,1,1,1
i-tr198_5,20260105,20260111,1,1,1,1,1,1,1
i-tr198_50,20261116,20261122,1,1,1,1,1,1,1
i-tr198_51,20261123,20261129,1,1,1,1,1,1,1
i-tr198_52,20261130,20261206,1,1,1,1,1,1,1
i-tr198_53,20261207,20261213,1,1,1,1,1,1,0
i-tr198_6,20260112,20260118,1,1,1,1,1,1,1
i-tr198_7,20260119,20260125,1,1,1,1,1,1,1
i-tr198_8,20260126,20260201,1,1,1,1,1,1,1
i-tr198_9,20260202,20260208,1,1,1,1,1,1,1
i-tr199_1,20251208,20251214,0,0,0,0,0,0,1
i-tr199_10,20260209,20260215,1,1,1,1,1,1,1
i-tr199_11,20260216,20260222,1,1,1,1,1,1,1
i-tr199_12,20260223,20260301,1,1,1,1,1,1,1
i-tr199_13,20260302,20260308,1,1,1,1,1,1,1
i-tr199_14,20260309,20260315,1,1,1,1,1,1,1
i-tr199_15,20260316,20260322,1,1,1,1,1,1,1
i-tr199_16,20260323,20260329,1,1,1,1,1,1,1
i-tr199_17,20260330,20260405,1,1,1,1,1,1,1
i-tr199_18,20260406,20260412,1,1,1,1,1,1,1
i-tr199_19,20260413,20260419,1,1,1,1,1,1,1
i-tr199_2,20251215,20251221,1,1,1,1,1,1,1
i-tr199_20,20260420,20260426,1,1,1,1,1,1,1
i-tr199_21,20260427,20260503,1,1,1,1,1,1,1
i-tr199_22,20260504,20260510,1,1,1,1,1,1,1
i-tr199_23,20260511,20260517,1,1,1,1,1,1,1
i-tr199_24,20260518,20260524,1,1,1,1,1,1,1
i-tr199_25,20260525,20260531,1,1,1,1,1,1,1
i-tr199_26,20260601,20260607,1,1,1,1,1,1,1
i-tr199_27,20260608,20260614,1,1,1,1,1,1,1
i-tr199_28,20260615,20260621,1,1,1,1,1,1,1
i-tr199_29,20260622,20260628,1,1,1,1,1,1,1
i-tr199_3,20251222,20251228,1,1,1,1,1,1,1
i-tr199_30,20260629,20260705,1,1,1,1,1,1,1
i-tr199_31,20260706,20260712,1,1,1,1,1,1,1
i-tr199_32,20260713,20260719,1,1,1,1,1,1,1
i-tr199_33,20260720,20260726,1,1,1,1,1,1,1
i-tr199_34,20260727,20260802,1,1,1,1,1,1,1
i-tr199_35,20260803,20260809,1,1,1,1,1,1,1
i-tr199_36,20260810,20260816,1,1,1,1,1,1,1
i-tr199_37,20260817,20260823,1,1,1,1,1,1,1
i-tr199_38,20260824,20260830,1,1,1,1,1,1,1
i-tr199_39,20260831,20260906,1,1,1,1,1,1,1
i-tr199_4,20251229,20260104,1,1,1,1,1,1,1
i-tr199_40,20260907,20260913,1,1,1,1,1,1,1
i-tr199_41,20260914,20260920,1,1,1,1,1,1,1
i-tr199_42,20260921,20260927,1,1,1,1,1,1,1
i-tr199_43,20260928,20261004,1,1,1,1,1,1,1
i-tr199_44,20261005,20261011,1,1,1,1,1,1,1
i-tr199_45,20261012,20261018,1,1,1,1,1,1,1
i-tr199_46,20261019,20261025,1,1,1,1,1,1,1
i-tr199_47,20261026,20261101,1,1,1,1,1,1,1
i-tr199_48,20261102,20261108,1,1,1,1,1,1,1
i-tr199_49,20261109,20261115,1,1,1,1,1,1,1
i-tr199_5,20260105,20260111,1,1,1,1,1,1,1
i-tr199_50,20261116,20261122,1,1,1,1,1,1,1
i-tr199_51,20261123,20261129,1,1,1,1,1,1,1
i-tr199_52,20261130,20261206,1,1,1,1,1,1,1
i-tr199_53,20261207,20261213,1,1,1,1,1,1,0
i-tr199_6,20260112,20260118,1,1,1,1,1,1,1
i-tr199_7,20260119,20260125,1,1,1,1,1,1,1
i-tr199_8,20260126,20260201,1,1,1,1,1,1,1
i-tr199_9,20260202,20260208,1,1,1,1,1,1,1
i-tr200_29,20260622,20260628,0,0,0,0,0,1,1
i-tr200_30,20260629,20260705,1,1,1,1,1,1,1
i-tr200_31,20260706,20260712,1,1,1,1,1,1,1
i-tr200_32,20260713,20260719,1,1,1,1,1,1,1
i-tr200_33,20260720,20260726,1,1,1,1,1,1,1
i-tr200_34,20260727,20260802,1,1,1,1,1,1,1
i-tr200_35,20260803,20260809,1,1,1,1,1,1,1
i-tr200_36,20260810,20260816,1,1,1,1,1,1,1
i-tr200_37,20260817,20260823,1,1,1,1,1,1,1
i-tr200_38,20260824,20260830,1,1,1,1,1,0,0
i-tr201_10,20260209,20260215,1,1,1,1,1,0,0
i-tr201_11,20260216,20260222,1,1,1,1,1,0,0
i-tr201_12,20260223,20260301,1,1,1,1,1,0,0
i-tr201_13,20260302,20260308,1,1,1,1,1,0,0
i-tr201_14,20260309,20260315,1,1,1,1,1,0,0
i-tr201_15,20260316,20260322,1,1,1,1,1,0,0
i-tr201_16,20260323,20260329,1,1,1,1,1,0,0
i-tr201_17,20260330,20260405,1,1,1,1,1,0,0
i-tr201_18,20260406,20260412,0,1,1,1,1,0,0
i-tr201_19,20260413,20260419,1,1,1,1,1,0,0
i-tr201_2,20251215,20251221,1,1,1,1,1,0,0
i-tr201_20,20260420,20260426,1,1,1,1,1,0,0
i-tr201_21,20260427,20260503,1,1,1,1,0,0,0
i-tr201_22,20260504,20260510,1,1,1,1,1,0,0
i-tr201_23,20260511,20260517,1,1,1,1,1,0,0
i-tr201_24,20260518,20260524,1,1,1,1,1,0,0
i-tr201_25,20260525,20260531,1,1,1,1,1,0,0
i-tr201_26,20260601,20260607,1,1,1,0,1,0,0
i-tr201_27,20260608,20260614,1,1,1,1,1,0,0
i-tr201_28,20260615,20260621,1,1,1,1,1,0,0
i-tr201_29,20260622,20260628,0,1,1,1,1,0,0
i-tr201_3,20251222,20251228,1,1,1,0,0,0,0
i-tr201_30,20260629,20260705,1,1,1,1,1,0,0
i-tr201_31,20260706,20260712,1,1,1,1,1,0,0
i-tr201_32,20260713,20260719,1,1,1,1,1,0,0
i-tr201_33,20260720,20260726,1,1,1,1,1,0,0
i-tr201_34,20260727,20260802,1,1,1,1,1,0,0
i-tr201_35,20260803,20260809,1,1,0,1,1,0,0
i-tr201_36,20260810,20260816,1,1,1,1,1,0,0
i-tr201_37,20260817,20260823,1,1,1,1,1,0,0
i-tr201_38,20260824,20260830,1,1,1,1,1,0,0
i-tr201_39,20260831,20260906,1,1,1,1,1,0,0
i-tr201_4,20251229,20260104,1,1,1,0,1,0,0
i-tr201_40,20260907,20260913,1,1,1,1,1,0,0
i-tr201_41,20260914,20260920,1,1,1,1,1,0,0
i-tr201_42,20260921,20260927,1,1,1,1,1,0,0
i-tr201_43,20260928,20261004,1,1,1,1,1,0,0
i-tr201_44,20261005,20261011,1,1,1,1,1,0,0
i-tr201_45,20261012,20261018,1,1,1,1,1,0,0
i-tr201_46,20261019,20261025,1,1,1,1,1,0,0
i-tr201_47,20261026,20261101,1,1,1,1,1,0,0
i-tr201_48,20261102,20261108,1,1,1,1,1,0,0
i-tr201_49,20261109,20261115,1,1,1,1,1,0,0
i-tr201_5,20260105,20260111,1,0,1,1,1,0,0
i-tr201_50,20261116,20261122,1,1,0,1,1,0,0
i-tr201_51,20261123,20261129,1,1,1,1,1,0,0
i-tr201_52,20261130,20261206,1,1,1,1,1,0,0
